,sentences
2948,"['first,', 'like', 'start', 'with', 'twenti', 'twenti', 'be', 'defin', 'year', ""we'v"", 'cover', 'last', 'episod', 'twenti', 'twenti']"
2949,"['talk', 'about', 'defin', 'moment', 'twenti', 'twenti']"
2950,"['first', 'roblox', 'becom', 'publicli', 'trade', 'company,', 'second', 'facebook', 'chang', 'their', 'corpor', 'brand', 'name', 'meta']"
2951,"['onc', 'again,', 'just', 'listeners,', 'wanna', 'circl', 'back', 'thi', 'veri', 'import', 'question']"
2952,"['what', 'what', 'make', 'sure', 'that', ""we'r"", 'start', 'from', 'same', 'place', 'twenti', 'twenti', 'two.']"
2953,"['cover', 'dure', 'twenti', 'twenti', 'thi', 'forecast,', 'meta', 'devic']"
2954,"[""you'v"", 'probabl', 'have', 'heard', 'matthew', 'talk', 'about', 'thi']"
2955,"[""you'v"", 'probabl', 'have', 'seen', 'tweet', 'about']"
2956,"['meta', 'devic']"
2957,"[""it'"", 'someth', ""you'r"", 'go', 'access', 'from', 'your', 'mobil', 'phone.']"
2958,"[""it'"", 'someth', ""you'r"", 'go', 'access', 'from', 'glass', 'from', 'autonom', 'vehicl', 'tesla', 'someon', 'els']"
2959,"['next', 'iter', 'internet,', 'have', 'been', 'inspir', 'thought', 'leader', 'like', 'team', 'sweeney,', 'dave', 'suzuki', 'matthew', 'ball,', 'whom', 'have', 'been', 'talk', 'about', 'past', 'year']"
2960,"['finally,', 'rest', 'world', 'pick', 'join', 'evolut', 'internet']"
2961,"['believ', 'that', 'meta', 'realli', 'go', 'these', 'real', 'time', 'three', 'persistent,', 'larg', 'scale', 'virtual', 'world', 'environ', 'where', 'peopl', 'go', 'spend', 'enorm', 'amount', 'time', 'do', 'mani', 'thing', 'like', 'play', 'work', 'learn', 'entertaining,', 'do', 'thing', 'that', 'alway', 'thought', ""we'r"", 'onli', 'do', 'real', 'life']"
2962,"[""we'r"", 'veri', 'excit', 'about', 'that', 'evolut', 'especi', 'world', 'remot', 'distribut', 'just', 'work,', 'distribut', 'life.']"
2963,"['feel', 'that', 'thi', 'decad', 'go', 'phenomen', 'term', ""what'"", 'be', 'built', 'go', 'manifest', 'live', 'ident', 'through', 'these', 'littl', 'avatar', 'that', 'roam', 'sort', 'virtual', 'world']"
2964,"['some', 'them', 'central', 'some', 'them', 'decentralized,', ""we'r"", 'gonna', 'talk', 'about', 'that', 'well', 'twenti', 'twenti']"
2965,['matthew']
2966,"['great', 'start', 'year', 'with', 'excit', 'kick', 'amaz', 'year', 'podcast,']"
2967,"['speaker', 'absolut']"
2968,"[""it'"", 'been', 'quit', 'excit', 'twenti', 'twenti', 'one,', 'think', ""there'"", 'excit', 'thing', 'twenti', 'twenti']"
2969,"[""there'"", 'also', 'thing']"
2970,"['actual', 'cautiou', 'about', 'twenti', 'twenti', 'two,', ""we'll"", 'into', 'that', 'term', 'everi', 'technolog', 'platform', 'develop', 'goe', 'through', 'the,', 'quot', 'unquote,', 'twenti', 'hype', 'cycle,', 'famou', 'lay', 'thi']"
2971,"['wave', 'excit', ""that'"", 'usual', 'early.']"
2972,"['everyon', 'come', 'rush', 'into', 'gates,', 'then', 'realiz', 'that', ""we'v"", 'long', 'what', 'they', 'call', 'trough']"
2973,"['then', 'onc', 'that', 'trough,', ""we'v"", 'kind', 'reset', 'expectations,', ""that'"", 'when', 'realli', 'start', 'build', 'futur']"
2974,"['mean,', 'just', 'think', 'about..']"
2975,"['smartphon', 'be', 'abl', 'have', 'comput', 'your', 'pocket']"
2976,"['know,', 'that', 'pictur', 'rumor', 'decad', 'befor', 'becam', 'reality.']"
2977,"['excit', 'thi', 'interest', 'believ', 'that', 'thi', 'next', 'platform']"
2978,"['thi', 'next', 'platform', 'tomorrow']"
2979,"['thi', 'next', 'platform', 'decad', 'more,', ""it'"", 'realli', 'import', 'stay', 'ground']"
2980,"['want', 'kind', 'know,', 'much', 'excited,', 'also', 'tri', 'temper', 'expect', 'becaus', 'great', 'thing', 'that', 'happen', 'twenti', 'twenti', 'one,', 'have', 'shift', 'expect', 'excit', 'from', 'feel', 'like', ""we'r"", 'talk', 'into', 'echo', 'chamber', 'tri', 'peopl', 'listen', 'that', 'meta', 'import']"
2981,"['tri', 'walk', 'peopl', 'back', 'level', 'expectations.']"
2982,"['quit', 'differ', 'tone']"
2983,['think']
2984,"[""it'"", 'also..']"
2985,"['look', 'long', 'view', 'play', 'long', 'game,', 'think', 'peopl', 'need', 'shift', 'their', 'focu', 'stay', 'align', 'where', ""we'r"", 'going.']"
2986,"['speaker', 'love']"
2987,"['agre', 'with', 'you,', 'think', 'way,', 'almost', 'like', 'twenti', 'twenti', 'year', 'that', 'meta', 'arriv', 'concept,', 'someth', 'that', 'everyon', 'recogn', 'recogn', 'that', 'go', 'import', 'part', 'futur']"
2988,"['twenti', 'twenti', 'beyond', 'go', 'journey', 'realli', 'realiz', 'manifest', 'desir', 'what', 'meta', 'could', ""it'"", 'go', 'journey']"
2989,"['think', 'audienc', 'listen', 'care', 'what', 'matthew', 'just', 'said,', ""it'"", 'go', 'sprint']"
2990,"[""it'"", 'go', 'long', 'marathon,', 'definit', 'wanna', 'have', 'many,', 'mani', 'sprint', 'dure', 'that', 'marathon,', ""it'"", 'go', 'quit', 'natur', 'assum', 'that', ""there'"", 'go', 'down', 'term', 'what', 'meta', 'see', 'what', ""it'"", 'evolving.']"
2991,"[""there'"", 'gonna', 'great', 'innov']"
2992,"[""there'"", 'gonna', 'bunch', 'disappoint']"
2993,"['ultimately,', ""matthew'"", 'thi', 'point', 'agre', 'with']"
2994,"[""it'"", 'journey,', 'should', 'kind', 'buckl', 'becaus', ""it'"", 'go', 'fun.']"
2995,"['speaker', 'absolut']"
2996,"['some', 'that', 'just', 'came', 'out,', 'know,', ""we'r"", 'right', 'heart', 'yes,', 'consum', 'electron', 'show']"
2997,"[""didn't"", 'thi', 'year']"
2998,"[""it'"", 'been', 'year', 'sinc', ""i'v"", 'gone', 'person']"
2999,"['that', 'last', 'trip', 'ever', 'took', 'befor', 'pandem', 'with', 'twenti', 'twenty.']"
3000,"[""it'"", 'usual', 'quit', 'event,', 'nvidia', 'alway', 'announc', 'great', 'thing', ""we'v"", 'talk', 'about', 'nvidia', 'thi', 'podcast', 'meta', 'leader', 'with', 'their', 'omni', 'strategi']"
3001,"['they', 'make', 'interest', 'announc', 'about', 'their', 'omni', 'platform']"
3002,"['think', 'most', 'import', 'thing', 'that', 'came', ""they'r"", 'realli', 'posit', 'themselv', 'player', 'underli', 'softwar', 'stack', 'meta', 'open', 'omni', 'versu', 'free', 'softwar', 'suit', 'creators,', 'three', 'developers,', 'three', 'designers,', 'think', ""that'"", 'realli', 'gonna', 'help', 'them', 'take', 'next', 'step', 'realli', 'themselv', 'alongsid', 'epic', 'game', 'unreal', 'engine,', 'unity,', 'roblox,', 'alternative,', 'know,', 'especi', 'think', 'about', 'ingrain', 'they', 'with', 'gamer', 'with', 'game', 'developers,', 'also', 'with', 'green', 'they', 'with', 'streamer', 'creators,', 'know,', 'peopl', 'go', 'after', 'that', 'creator', 'economi']"
3003,"['realli', 'think', 'that', 'what', ""they'r"", 'do', 'gonna', 'them', 'realli', 'strong', 'posit', 'those', 'softwar', 'stack', 'player', 'go', 'forward']"
3004,"['alway', 'open', 'softwar', 'open', 'your', 'platform', 'let', 'creativ', 'peopl', 'just', 'have', 'fun,', 'think', ""they'r"", 'do', 'thi', 'perfectli', 'right', 'right', 'here.']"
3005,['speaker']
3006,"['and,', 'know,', 'think', 'that', 'touch', 'realli', 'great', 'point', 'term', 'open', 'platform,', 'think,', 'know,', 'team', 'sweeney', 'obvious', 'be', 'veri', 'vocal', 'about', 'fact', 'that', 'univers', 'realli', 'emerg', 'realized,', 'cannot', 'similar', 'evolut', 'like', 'what', 'happen', 'with,', 'know,', 'social', 'media', 'social', 'platform', 'past', 'decade,', 'which', 'everi', 'platform', 'ecosystem,', ""it'"", 'close', 'chamber,', ""doesn't"", 'connect', 'with', 'anoth']"
3007,"['think', 'med,', 'everyon', 'vision,', 'which', 'think', 'align', 'with', 'what', 'team', 'sweeney', 'been', 'proposing,', 'which', 'connect', 'interoper', 'across', 'platform']"
3008,"['think', 'take', 'realli', 'interest', 'point', 'view', 'where', 'meta', 'realli', 'becom', 'realiz', 'potenti', 'from', 'total', 'address', 'market', 'trillions,', ""we'r"", 'realli', 'gonna', 'have', 'have', 'these', 'platforms,', 'these', 'differ', 'environ', ""it'"", 'facebook', 'meta', 'roblox', 'epic,', 'unity,', 'what', 'happen', 'blockchain', 'these', 'thing', 'connect', 'togeth']"
3009,"['know,', 'think', 'both', 'matthew', 'share', 'that', 'vision', 'world.']"
3010,['and..']
3011,"['will', 'journey', 'that', 'actual', 'happen', 'becaus', 'these', 'platform', 'have', 'been', 'build', 'their', 'echo', 'chamber', ""they'r"", 'veri', 'comfort']"
3012,"[""they'r"", 'do', 'well']"
3013,"['mean,', 'look', 'roblox,', ""they'r"", 'do', 'extrem', 'well']"
3014,"['tell', 'also', 'develop', 'experi', 'the,', 'veri', 'much', 'excit', 'bullish', 'world', 'that', ""he'"", 'much', 'more', 'collabor', 'open.']"
3015,"['together,', 'know,', 'there', 'say']"
3016,"['wanna', 'fast', 'alon']"
3017,"[""you'r"", 'want', 'far,', 'togeth']"
3018,"['think', 'together,', 'meta', 'much', 'greater', 'potenti', 'human', 'elev', 'than', 'platform', 'provid', 'own.']"
3019,"['speaker', 'total', 'agree,', 'think', 'thi', 'also', 'realli', 'import', 'time', 'make', 'that', 'claim', 'make', 'the..']"
3020,"['thi', 'there']"
3021,"['becaus', 'same', 'time,', 'clearli', 'have', 'other', 'compani', 'that', 'that', 'have', 'exist', 'social', 'platform', 'like', 'facebook', 'meta', 'platform', ""they'r"", 'tri', 'know,', 'push', 'their', 'vision', 'meta', 'close', 'system', 'retain', 'their', 'wall', 'garden', 'their', 'their', 'content', 'fortress', 'keep', 'peopl', 'within', 'ecosystem']"
3022,"['think', ""it'"", 'realli', 'import', 'consum', 'develop', 'investor', 'think', 'about', 'where', ""we'v"", 'come', 'with', 'these', 'wall', 'garden', 'what', 'done', 'internet', 'economi', 'second', 'iteration,', 'iteration?', 'three,', 'realli', 'want', 'more', 'same', 'want', 'thi', 'vision', 'these', 'wall', 'gardens?']"
3023,"['mean,', 'yes,', ""it'"", 'insan', 'profit', 'becom', 'wall', 'garden,', 'that', 'realli', 'what', 'want,', 'know,', 'internet', 'look', 'like', 'want..']"
3024,"['know,', 'propon', 'well', 'open', 'connect', 'internet', 'really,', 'know,', 'enabl', 'creators,', 'realli', 'think', 'know,']"
3025,"['goe', 'back', 'what', 'talk', 'about', 'with', 'yeast', 'episod', 'episod', 'ago,', 'sever', 'episod', 'that', 'consum', 'vote', 'with', 'their', 'feet', 'they', 'where']"
3026,"['think', 'that', 'consum', 'get', 'with', 'wall', 'garden', ""they'r"", 'get', 'with,', 'know,', 'network', 'that', 'forc', 'content', 'them']"
3027,"['think', 'meta', 'user', 'gener', 'content', 'these', 'technolog', 'that', 'realli', 'come', 'togeth', 'give', 'them', 'express', 'themselv', 'them', 'onli', 'find', 'content,', 'creat', 'engag', 'with', 'thing', 'they', 'want']"
3028,"['think', 'that', ""that'"", 'gonna', 'natur', 'that', 'that', 'will', 'forc', 'kinda', 'activ', 'will', 'help', 'break', 'down', 'these', 'wall', 'garden']"
3029,"['least', ""that'"", 'hope', 'because,', 'know,', 'think', ""that'"", 'what', 'need', 'next', 'iter', 'internet', 'make', 'know,', 'just', 'better', 'place']"
3030,"['speaker', 'think', 'that,', 'ultimately,', 'with', 'evolut', 'internet,', ""we'r"", 'talk', 'about']"
3031,"[""it'"", 'also', 'about', 'human', 'express']"
3032,"['human', 'connect']"
3033,"['right?', 'when', 'think', 'about', 'meta,', 'when', 'talk', 'about', 'three', 'real', 'time,', 'massive,', 'larg', 'scale', 'environments,', ""we'r"", ""we'r"", 'talk', 'about', 'manifest', 'ourselves,', 'personalities,', 'aspir', 'from', 'length', 'avatar.']"
3034,['we..']
3035,"['talk', 'about', 'last', 'year,', 'matthew,', 'each', 'have', 'peopl', 'real', 'life,', 'have', 'multipl', 'ident', 'avatar']"
3036,"['think', 'put', 'those', 'avatar', 'place', 'where', 'they', 'repres', 'aspirations,', 'creativ', ""it'"", 'play', 'game,', 'watch', 'concert,', 'go', 'movie,', 'have', 'date', 'night,', 'collabor', 'piec', 'work']"
3037,"['those', 'thing', 'go', 'more', 'power', 'with', 'platform', 'that', 'connect', 'anoth']"
3038,"['know,', 'veri', 'happi', 'both', 'continu', 'propon', 'that', 'open', 'meta,', 'veri', 'much', 'line', 'with...']"
3039,"['with', 'realli', 'what', 'amaz', 'people,', 'entrepreneur', 'builder', 'envis', 'well']"
3040,"['think', 'thi', 'futur', 'where', 'peopl', 'will', 'abl', 'much', 'more', 'internet', 'futur', 'than', 'than', 'today.']"
3041,"['speaker', 'excit', 'also', 'for,', 'know,', 'allud', 'but,', 'know,', 'human', 'connect', 'huge', 'important,', 'know,', 'know', 'when', 'world', 'will', 'back', 'know,', 'quote,', 'unquote,', 'normal']"
3042,"['know,', 'hong', 'kong']"
3043,"['today,', ""we'r"", 'just', 'go', 'back', 'into', 'lockdown,', 'know,', 'year', 'into', 'thi']"
3044,"['know,', 'know', 'when', 'normalci', 'will', 'return', 'and,', 'know,', ""we'r"", 'look', 'way', 'interact', 'with', 'with', 'other', 'remot', 'digit']"
3045,"['meta', 'realli', 'interest', 'concept', 'enabl', 'these', 'connect', 'wherev', 'are.']"
3046,"['also', ""doesn't"", 'have', 'screen']"
3047,"['also', 'physic', 'real', 'world', 'and,', 'know,', 'aid', 'enabl', 'real', 'time', 'three']"
3048,['so..']
3049,"['think', ""that'"", 'super', 'promising,', 'particularli', 'creator', 'economy,', 'know,', 'make', 'physic', 'concert']"
3050,"['talk', 'about', 'virtual', 'make', 'physic', 'concert', 'more', 'engaging,', 'these', 'streamers,', 'know,', 'they', 'better', 'engag', 'with', 'with', 'their', 'follow', 'twitch', 'with', 'their', 'follow', 'youtub', 'creat', 'more', 'engag', 'class', 'form', 'themselv', 'really,', 'yes,', 'monet', 'their', 'brand,', 'but,', 'know,', 'build', 'connect', 'more', 'deeply.']"
3051,"['think,', 'know,', 'someth', 'that', 'craig', 'from', 'roblox', 'talk', 'about', 'with', 'virtual', 'concerts,', 'think', ""it'"", 'applic', 'know,', 'mani', 'differ', 'thing', 'there', 'everi', 'seat', 'becom', 'ticket']"
3052,"['think', ""that'"", 'huge', 'import', 'concept', 'when', ""you'r"", 'think', 'about', 'human', 'connect', 'becaus', ""you'r"", 'just', 'sit', 'hundr', 'row', 'deep', 'arena']"
3053,"[""you'r"", 'now..']"
3054,"['face', 'face', 'avatar', 'avatar', 'with', 'with', 'celebr', 'with', 'someon', 'that', 'care', 'about', 'someon', 'that', 'want', 'close', 'with', 'learn', 'more', 'from']"
3055,"['think', 'that', 'abil', 'creat', 'these', 'connections,', 'realli', 'person', 'connections,', 'much', 'more', 'than', 'today', 'through', 'comput', 'think', 'that', ""that'"", 'realli', 'gonna', 'huge', 'driver', 'consum', 'demand,', 'know,', 'bring', 'peopl', 'bring', 'peopl', 'together,', 'then', 'start', 'talk', 'about', 'busi', 'opportun', 'that.']"
3056,"['think', 'they', 'becom', 'quit', 'larg']"
3057,"['know,']"
3058,"['mention', 'ces,', 'know,', 'consum', 'technolog', 'associ', 'presentation,', 'focus', 'more', 'enterpris', 'locat', 'meta', 'versus,', 'strategy,', 'know,', 'think', ""there'"", 'crossov', 'term', 'terms,', 'know,', 'mix', 'realiti', 'meta']"
3059,"['think', 'that,', 'know,', 'what', ""they'r"", 'see', 'well']"
3060,"['tie', 'back', 'compani', 'brand', 'better', 'connect', 'with', 'consum', 'they', 'current', 'world.']"
3061,[]
3062,"['someon', 'store,', 'connect', 'with', 'them']"
3063,"['commerc', 'site,', 'social', 'media', ""isn't"", 'veri', 'deep', 'person', 'connect']"
3064,"['improv', 'that', 'connect', 'make', 'more', 'like', 'real', 'world,', 'think', 'meta', 'versu', 'perfect', 'solut', 'that.']"
3065,"['speaker', 'matthew,', 'wanna', 'echo', 'what', 'what', 'just', 'said,', 'which', 'fundament']"
3066,"['believe,', 'know,', 'start', 'year', 'januari', 'first']"
3067,"['wrote', 'annual', 'kind', ""year'"", 'letter']"
3068,"['thing', 'tri', 'portray', 'there', 'what', 'refer', 'meaning', 'univers']"
3069,"['what', 'describ', 'meaning', 'meta', 'place', 'where', 'power', 'creativity,', 'foster', 'drive', 'prosperity.']"
3070,"['think', 'what', 'these', 'three', 'thing', 'mean', 'realli', 'number', 'creativity,', 'want', 'enabl', 'peopl', 'express', 'themselv', 'part', 'thing', 'that', 'engag', 'that', 'excit', 'that', 'inspir']"
3071,"['when', 'talk', 'about', 'exclusivity,', 'want', 'univers', 'place', 'where', 'everyon', 'feel', 'belong']"
3072,"['need', 'univers', 'thi', 'incred', 'platform', 'creat', 'sens', 'belong', 'sens', 'community,', 'especi', ""you'v"", 'described,', 'world', 'where', 'continu', 'continu', 'remot', 'apart', 'from', 'anoth', 'real', 'life,', 'thi', 'opportun', 'bring', 'peopl', 'togeth', 'bridg', 'gap', 'bring', 'differ', 'cultur', 'togeth']"
3073,"['there', 'never', 'been', 'better', 'time']"
3074,"['then', 'third', 'piec', 'about', 'drive', 'prosperity.']"
3075,"['thi', 'also', 'enorm', 'opportunity,', 'which', ""we'r"", 'alreadi', 'tap', 'into', 'with', 'gener', 'creator']"
3076,"['know', ""it'"", 'super', 'social']"
3077,"[""we'r"", 'excit', 'about', 'work', 'partner', 'build', 'togeth', 'with', 'rise', 'creator', 'gener']"
3078,"['thi', 'opportun', 'that', 'everyon', 'remot']"
3079,"['realli', 'sharpen', 'your', 'skill', 'set,', 'decid', 'what', 'wanna', 'creat', 'what', 'movement', 'wanna', 'part']"
3080,"['could', 'build', 'roblox?', 'could', 'creat', 'forth', 'realli', 'your', 'talent', 'work']"
3081,"[""there'"", 'never', 'been', 'better', 'time', 'remot', 'what', 'dream', 'creat']"
3082,"['those', 'three', 'thing', 'realli', 'kind', 'encapsul', 'what', 'meta', 'could', 'meaning', 'environment.']"
3083,"['speaker', 'clearli', 'tell', ""we'r"", 'excit', 'about', 'thi']"
3084,[]
3085,[]
3086,['kid']
3087,"[""we'r"", ""we'r"", 'both', 'extrem', 'excited,', ""there'"", ""there'"", 'good', 'reason', 'allud', 'begin', 'conversation,', 'middl', 'hype', 'cycle,', 'just', 'pull', 'some', 'data', 'bloomberg', 'terminal,', 'use', 'transcript', 'analysi', 'function', 'bloomberg', 'profession', 'subscrib', ""that'""]"
3088,"['search', 'term', 'meta,', 'that', 'third', 'quarter', 'earn', 'season,', ""it'"", 'actual', 'more', 'than', 'when', 'check', 'last', 'becaus', ""there'"", 'more', 'transcript', 'ad']"
3089,"['term', 'meta', 'use', 'seven', 'hundr', 'thirteen', 'time']"
3090,"['thi', 'includ', 'filings,', 'thi', 'includ', 'transcript']"
3091,"['thi', 'includ', 'confer', 'everyth']"
3092,"['seven', 'hundr', 'thirteen', 'times.']"
3093,"['that', 'compar', 'hundr', 'time', 'prior..']"
3094,"['prior', 'quarter']"
3095,"['year', 'quarter,', 'mention', 'whop', 'four', 'time']"
3096,"[""we'v"", 'gone', 'quit']"
3097,"[""there'"", 'peopl', 'talk', 'about', 'this.']"
3098,"[""there'"", 'everyon', 'throw', 'their', 'ring,', 'which', 'super', 'cite']"
3099,"['demo', 'from', 'walmart', 'about', 'they', 'envision,', 'know,', 'shop', 'having,', 'know,', 'virtual', 'assist']"
3100,"['pick', 'food']"
3101,"[""here'"", 'wine', 'pair', 'suggest']"
3102,"['think', ""there'"", 'lot', 'cool', 'applic', 'thi', 'future,', ""it'"", 'entir', 'evid', 'that', ""there'"", 'compani', 'jump', 'bandwagon,', 'throw', 'term.']"
3103,['heck']
3104,"['even', 'have', 'convers', 'with..']"
3105,"['know,', 'launch', 'our,', 'bloomberg', 'intelligence,', 'meta', 'versu', 'theme', 'basket', ""we'r"", ""we'r"", ""we'r"", 'talk', 'with', 'issuer', 'creat', 'etf', 'base', 'index', 'that', 'track', 'basket']"
