,sentences
3054,"['face', 'face', 'avatar', 'avatar', 'celebrity', 'someone', 'care', 'someone', 'want', 'close', 'learn']"
3055,"['think', 'ability', 'create', 'connection', 'really', 'personal', 'connection', 'much', 'today', 'computer', 'think', 'really', 'gonna', 'huge', 'driver', 'consumer', 'demand', 'know', 'bringing', 'people', 'bringing', 'people', 'together', 'start', 'talking', 'business', 'opportunity']"
3056,"['think', 'become', 'quite', 'large']"
3057,['know']
3058,"['mentioned', 'know', 'consumer', 'technology', 'association', 'presentation', 'focused', 'enterprise', 'location', 'meta', 'versus', 'strategy', 'know', 'think', 'crossover', 'term', 'term', 'know', 'mixed', 'reality', 'meta']"
3059,"['think', 'know', 'seeing', 'well']"
3060,"['tie', 'back', 'company', 'brand', 'better', 'connect', 'consumer', 'current', 'world']"
3062,"['someone', 'store', 'connect']"
3063,"['commerce', 'site', 'social', 'medium', 'deep', 'personal', 'connection']"
3064,"['improve', 'connection', 'make', 'like', 'real', 'world', 'think', 'meta', 'versus', 'perfect', 'solution']"
3065,"['matthew', 'wanna', 'echo', 'said', 'fundamental']"
3066,"['believe', 'know', 'started', 'year', 'january', 'first']"
3067,"['wrote', 'annual', 'kind', 'year', 'letter']"
3068,"['thing', 'trying', 'portray', 'referred', 'meaningful', 'universe']"
3069,"['described', 'meaningful', 'meta', 'place', 'power', 'creativity', 'foster', 'drive', 'prosperity']"
3070,"['think', 'three', 'thing', 'mean', 'really', 'number', 'creativity', 'want', 'enable', 'people', 'express', 'part', 'thing', 'engage', 'excite', 'inspire']"
3071,"['talk', 'exclusivity', 'want', 'universe', 'place', 'everyone', 'feel', 'belonging']"
3072,"['need', 'universe', 'incredible', 'platform', 'create', 'sense', 'belonging', 'sense', 'community', 'especially', 'described', 'world', 'continuously', 'continuing', 'remote', 'apart', 'another', 'real', 'life', 'opportunity', 'bring', 'people', 'together', 'bridge', 'gap', 'bring', 'different', 'culture', 'together']"
3073,"['never', 'better', 'time']"
3074,"['third', 'piece', 'driving', 'prosperity']"
3075,"['also', 'enormous', 'opportunity', 'already', 'tapping', 'generation', 'creator']"
3076,"['know', 'super', 'social']"
3077,"['excited', 'working', 'partnering', 'building', 'together', 'rising', 'creator', 'generation']"
3078,"['opportunity', 'everyone', 'remote']"
3079,"['really', 'sharpen', 'skill', 'decide', 'wanna', 'create', 'movement', 'wanna', 'part']"
3080,"['could', 'building', 'roblox', 'could', 'creating', 'forth', 'really', 'talent', 'work']"
3081,"['never', 'better', 'time', 'remotely', 'dream', 'creating']"
3082,"['three', 'thing', 'really', 'kind', 'encapsulate', 'meta', 'could', 'meaningful', 'environment']"
3083,"['clearly', 'tell', 'excited']"
3086,['kidding']
3087,"['extremely', 'excited', 'good', 'reason', 'alluded', 'beginning', 'conversation', 'middle', 'hype', 'cycle', 'pulling', 'data', 'bloomberg', 'terminal', 'using', 'transcript', 'analysis', 'function', 'bloomberg', 'professional', 'subscriber']"
3088,"['search', 'term', 'meta', 'third', 'quarter', 'earning', 'season', 'actually', 'checked', 'last', 'transcript', 'added']"
3089,"['term', 'meta', 'used', 'seven', 'hundred', 'thirteen', 'time']"
3090,"['includes', 'filing', 'includes', 'transcript']"
3091,"['includes', 'conference', 'everything']"
3092,"['seven', 'hundred', 'thirteen', 'time']"
3093,"['compare', 'hundred', 'time', 'prior']"
3094,"['prior', 'quarter']"
3095,"['year', 'quarter', 'mentioned', 'whopping', 'four', 'time']"
3096,"['gone', 'quite']"
3097,"['people', 'talking']"
3098,"['everyone', 'throwing', 'ring', 'super', 'citing']"
3099,"['demo', 'walmart', 'envision', 'know', 'shopping', 'know', 'virtual', 'assistance']"
3100,"['pick', 'food']"
3101,"['wine', 'pairing', 'suggest']"
3102,"['think', 'lot', 'cool', 'application', 'future', 'entirely', 'evident', 'company', 'jumping', 'bandwagon', 'throwing', 'term']"
3103,['heck']
3104,"['even', 'conversation']"
3105,"['know', 'launched', 'bloomberg', 'intelligence', 'meta', 'versus', 'theme', 'basket', 'talking', 'issuer', 'create', 'etf', 'based', 'index', 'track', 'basket']"
3106,"['know', 'many', 'like', 'look', 'retail', 'want', 'hype']"
3107,"['wanna', 'ride', 'train', 'right']"
3108,"['mean', 'talking', 'hype', 'cycle', 'wanna', 'ride']"
3109,"['company', 'thing', 'think', 'best', 'shareholder']"
3110,"['trying', 'talk', 'prospect', 'make', 'attractive', 'investment']"
3111,['game']
3112,"['clear', 'company', 'sure', 'going', 'real', 'substance', 'hood']"
3113,"['know', 'vapor']"
3114,"['know', 'company', 'gonna', 'driving', 'development', 'meta', 'something', 'exist', 'something', 'building', 'company', 'one', 'gonna', 'think', 'company', 'like', 'facebook', 'meta', 'platform', 'mean', 'change', 'name', 'zuckerberg', 'went']"
3115,"['think', 'talked', 'really', 'promising', 'asset', 'place', 'could', 'significant', 'player', 'space', 'came', 'said', 'gonna', 'spend', 'billion', 'dollar', 'year', 'investing', 'think', 'clearly', 'putting', 'money', 'mouth']"
3116,['money']
3117,"['money', 'company', 'combined', 'investing', 'right']"
3118,"['question', 'becomes']"
3119,"['well', 'successful']"
3120,"['think', 'certainty']"
3121,"['lot', 'company', 'name', 'name', 'save', 'face', 'company']"
3122,"['know', 'clearly', 'name', 'show', 'list', 'company', 'talking', 'meta', 'trying', 'hype', 'question']"
3123,"['make', 'sense', 'actually', 'looking', 'index', 'meta', 'index', 'used', 'etf', 'know', 'couple', 'company', 'etf', 'like', 'really', 'gonna', 'player', 'meta']"
3124,"['company', 'think', 'gonna', 'driving', 'development', 'form']"
3125,"['mean', 'could']"
3126,['could']
3127,"['know', 'name', 'name', 'people', 'throwing', 'ring']"
3128,"['think', 'important', 'investor', 'consumer', 'fall', 'hype']"
3129,"['fall', 'vapor', 'going', 'really', 'look', 'hype', 'cycle', 'real', 'substance']"
3130,"['well', 'said', 'matthew', 'would', 'think', 'important', 'focus', 'fundamental', 'really', 'learn', 'first', 'source', 'understand', 'meta', 'really', 'journey', 'realizing', 'learn', 'company', 'actually', 'spend', 'time', 'already', 'thing', 'exist']"
3131,"['wanna', 'learn', 'manager', 'play', 'game', 'roblox']"
3132,"['jump', 'experience', 'fortnite', 'blockchain', 'sometime', 'time', 'central', 'sandbox']"
3133,"['immerse', 'world', 'open', 'wallet', 'open']"
3134,"['create', 'avatar', 'saturday', 'afternoon', 'like', 'really', 'start', 'platform', 'already', 'exist', 'proponent', 'kind', 'lead', 'realizing']"
3135,"['think', 'publicly', 'traded', 'company', 'think', 'important', 'look', 'data', 'also', 'unpack', 'buzz', 'word']"
3136,['sure']
3137,"['everyone', 'talking', 'universe']"
3138,"['matthew', 'think', 'number', 'mentioned', 'clearly', 'articulate', 'meta', 'basically', 'word', 'everyone', 'talking']"
3139,['cool']
3140,['awesome']
3141,"['also', 'excited', 'meta', 'excitement', 'decrease', 'beat']"
3142,"['really', 'back', 'fundamental', 'look', 'real', 'builder', 'people', 'going', 'overcome', 'phase', 'solution', 'analogy', 'continue', 'build', 'everyone', 'moving', 'next', 'buzz', 'think', 'mentioned', 'last', 'year', 'everyone', 'remembers', 'solo']"
3143,"['remember', 'social', 'local', 'mobile', 'great', 'concept', 'back', 'know', 'facebook', 'started', 'iphone', 'launched', 'early', 'twenty', 'ten']"
3144,"['much', 'hope', 'would', 'like', 'believe', 'meta', 'gonna', 'turn', 'dissipate', 'obese', 'confident', 'think', 'meta', 'side', 'technical', 'change', 'provides']"
3145,"['also', 'paradigm', 'shift', 'human', 'behavior']"
3146,"['encourage', 'everyone', 'experiment', 'play', 'thing', 'universe', 'technology', 'much', 'human', 'human', 'behavior', 'human', 'expression', 'think', 'important']"
3147,"['always', 'remember', 'ultimately', 'gonna', 'people', 'behind', 'application']"
3148,"['gonna', 'people', 'consumer', 'application']"
3149,"['gonna', 'people', 'enterprise', 'application', 'meta', 'gonna', 'touch', 'different', 'industry']"
3150,"['audience', 'individual', 'want', 'really', 'matter', 'going', 'touch', 'life', 'personally', 'professionally', 'creatively']"
3151,"['type', 'question', 'believe', 'help', 'better', 'understand', 'today', 'going']"
3152,"['saying', 'technology', 'point', 'near', 'term', 'usually', 'outperform', 'wildest', 'stream', 'long', 'term']"
3153,"['think', 'think', 'meta', 'probably', 'fall', 'category']"
3154,"['think', 'people', 'potentially', 'vision', 'meta', 'think', 'actually', 'quite', 'dystopian', 'scary']"
3155,"['know', 'believe', 'inside', 'headset']"
3156,"['actually', 'think', 'sound']"
3157,"['sound', 'quite', 'dystopian', 'case', 'know', 'looking', 'forward', 'vision', 'meta']"
3158,['know']
3159,"['know', 'agree', 'definitely', 'company', 'people', 'vision']"
3160,"['excited', 'long']"
3161,"['know', 'thing', 'think', 'tie', 'hype']"
3162,"['talked', 'length', 'podcast']"
3163,['gone']
3164,"['ryan', 'gill', 'crucible', 'blockchain', 'meta', 'centralized', 'platform']"
3165,"['think', 'clear', 'also', 'hype', 'thing', 'built', 'segment', 'technology', 'development', 'financed', 'degree', 'quite', 'sustainable', 'thing', 'interesting', 'exciting', 'technology', 'meta', 'sure']"
3166,"['think', 'part', 'potentially', 'meta', 'characteristic', 'built', 'know', 'still', 'away', 'actually', 'know']"
3167,"['know', 'think', 'much', 'demand', 'ownership', 'digital', 'identity', 'digital', 'self', 'whether', 'tenant', 'principle', 'actual', 'technology', 'make', 'meta', 'point']"
3168,"['recently', 'shared', 'thought', 'virtual', 'land', 'sale', 'going', 'know', 'think', 'hype', 'around', 'recently', 'tie', 'meta', 'thought', 'maybe', 'good', 'opportunity', 'share', 'thought', 'seeing']"
3169,"['exciting', 'around', 'know', 'land', 'sale', 'also', 'think', 'also', 'begs', 'cost', 'term', 'hype', 'cycle']"
3170,"['look', 'talk', 'meta', 'real', 'time', 'three', 'large', 'scale', 'persistent', 'environment', 'happening', 'internet', 'obviously', 'come', 'realization', 'going', 'virtual', 'space', 'valuable', 'people', 'build', 'different', 'experience']"
3171,"['mean', 'like', 'real', 'estate', 'real', 'life', 'going', 'space', 'lot']"
3172,"['right', 'virtual', 'lens', 'going', 'valuable']"
3173,"['like', 'real', 'estate', 'real', 'life', 'location', 'location', 'location']"
3174,"['imagine', 'meta', 'environment', 'virtual', 'world', 'come', 'life']"
3175,"['people', 'already', 'flock', 'like', 'gold', 'rush', 'purchase', 'virtual', 'lens', 'different', 'platform']"
3176,"['think', 'necessarily', 'platform']"
3177,"['central', 'sandbox', 'roblox']"
3178,"['think', 'point', 'want', 'make', 'general']"
3179,['exciting']
3180,"['make', 'economic', 'sense', 'invest', 'virtual', 'lens', 'future', 'absolutely']"
3181,"['gonna', 'leave', 'form', 'avatar', 'gonna', 'jump', 'around', 'different', 'place']"
3182,"['going', 'meta', 'downtown']"
3183,"['going', 'meta', 'cinema']"
3184,"['going', 'sort', 'meta', 'environment', 'experience', 'land', 'value', 'land', 'increase']"
3185,"['said', 'early', 'stage', 'meta', 'unclear', 'platform', 'exactly', 'going', 'relevant']"
3186,['attractive']
3187,"['think', 'bear', 'caution', 'people', 'think']"
3188,"['missing', 'opportunity', 'spend', 'virtual', 'land']"
3189,"['different', 'environment', 'running', 'blockchain', 'asset', 'going', 'worth']"
3190,"['might', 'come', 'across', 'virtual', 'opportunity', 'land', 'worth', 'money']"
3191,"['moment', 'still', 'working']"
3192,"['mean', 'builder', 'platform', 'creator', 'trying', 'build', 'thing', 'ultimately', 'people', 'actually', 'going', 'want', 'engage', 'come', 'back']"
3193,"['like', 'real', 'life', 'piece', 'real', 'estate', 'neighborhood', 'come', 'neighborhood', 'real', 'estate', 'gonna', 'worth', 'money', 'know']"
3194,"['gonna', 'piece', 'real', 'estate', 'soho', 'york', 'obviously', 'made', 'great', 'purchase', 'decision']"
3195,"['issue', 'york', 'built', 'know', 'exactly', 'length', 'time', 'going', 'happen']"
3196,"['cautious', 'purchase', 'virtual', 'lens', 'necessarily', 'feel', 'like', 'putting', 'money', 'right', 'place', 'deter']"
3197,"['kind', 'wanna', 'propose', 'caution']"
3198,"['unclear', 'platform', 'gonna', 'winner']"
3199,"['unclear', 'exactly', 'type', 'experience', 'people', 'gonna', 'want', 'come', 'back']"
3200,"['therefore', 'make', 'sure', 'cautious']"
3201,"['spend', 'virtual', 'land', 'understand', 'early', 'stage']"
3202,"['think', 'flip', 'side', 'wanna', 'take', 'positive', 'view', 'early', 'nascent', 'bill']"
3203,"['coming', 'buying', 'land', 'virtual', 'world', 'opportunity', 'entire', 'plan', 'entire', 'city', 'plan', 'make', 'land', 'soho']"
3204,"['make', 'area']"
3205,"['know', 'come', 'plan', 'already', 'place', 'think', 'really', 'become', 'interesting', 'place', 'people', 'want', 'hang', 'socialize', 'virtually']"
3206,"['help', 'stand', 'ahead', 'really', 'make', 'worthwhile', 'investment']"
3207,"['totally', 'agree']"
3208,"['think', 'thing', 'right']"
3209,"['think', 'state', 'financial', 'market']"
3210,"['know', 'greed', 'market', 'think', 'crypto', 'whole', 'definitely', 'reflecting', 'various', 'degree', 'know', 'clearly', 'wanna', 'cautious', 'come']"
3211,"['real', 'plan', 'really', 'think', 'ahead', 'time', 'come', 'financial', 'motivation', 'really', 'start', 'building']"
3212,"['think', 'way', 'turn', 'something', 'really', 'promising', 'road']"
3213,"['know', 'tying', 'today', 'know', 'something', 'listener', 'obviously', 'care', 'also', 'open', 'marketplace', 'raised', 'quite', 'money']"
3214,"['believe', 'raising', 'three', 'hundred', 'million', 'dollar', 'evaluation', 'thirteen', 'point', 'three', 'billion', 'dollar', 'according', 'tech', 'crunch']"
3215,"['quite', 'money', 'series', 'financing', 'round', 'paradigm']"
3216,"['mean', 'even', 'know']"
3217,['know']
3219,"['done', 'quite', 'volume']"
3220,"['mean', 'give', 'ton', 'credit', 'built', 'quickly']"
3221,"['last', 'thirty', 'day', 'done', 'point', 'nine', 'billion', 'dollar', 'volume', 'according', 'radar']"
3222,"['annual', 'analyze', 'thirty', 'five', 'billion', 'dollar', 'annual', 'basis']"
3223,"['clearly', 'lot']"
3224,"['lot', 'transaction', 'volume', 'lot', 'interesting', 'thing']"
3225,"['obviously', 'think', 'know', 'chatting', 'started', 'recording', 'clearly', 'valuation', 'large']"
3226,"['play', 'market', 'place']"
3227,"['think', 'talked', 'past', 'crypto', 'asset', 'digital', 'identity', 'play', 'meta', 'think', 'gonna', 'part', 'able', 'grow', 'valuation']"
3228,"['important', 'thing', 'first', 'congratulation', 'open', 'team', 'incredible', 'journey', 'execution', 'jumping', 'point', 'five', 'billion', 'private', 'valuation', 'thirteen', 'half', 'billion', 'extraordinary']"
3229,"['founder', 'entrepreneur', 'salute', 'team', 'know', 'well', 'guy']"
3230,"['term', 'mean', 'look', 'think', 'company', 'like', 'coinbase', 'based', 'like', 'open', 'others', 'going', 'real', 'real', 'fight', 'going', 'important', 'direct', 'relationship', 'user', 'embrace', 'open', 'meta', 'decent', 'centralization']"
3231,"['really', 'question', 'going', 'gateway']"
3232,"['think', 'believe', 'level', 'investment']"
3233,"['think', 'valuation']"
3234,"['said', 'open', 'young', 'company', 'certain', 'least', 'near', 'term', 'continue', 'focus', 'core', 'business', 'marketplace']"
3235,"['take', 'long', 'time', 'build', 'great', 'business', 'important', 'likely', 'continue', 'focus', 'marketplace', 'piece', 'especially', 'know', 'coinbase', 'base', 'launched', 'sort', 'limited', 'access', 'marketplace']"
3236,"['starting', 'niche', 'marketplace', 'entity', 'like', 'fractal', 'gaming', 'entity']"
3237,"['think', 'whole', 'entity', 'marketplace', 'piece', 'exploding']"
3238,"['ultimately', 'bigger', 'question', 'gonna', 'going', 'access', 'matter', 'gonna', 'gateway', 'think', 'dozen', 'dozen', 'platform', 'moment', 'trying', 'tackle', 'different', 'place']"
3239,"['know', 'talked', 'forte', 'mythical', 'last', 'year']"
3240,"['going', 'really', 'interesting', 'three', 'market', 'leader', 'come', 'identity']"
