,sentences
2830,"['could', 'could', 'without', 'blockchain']"
2831,"['technolog', 'decis', 'make', 'enabl', 'could', 'blockchain', 'investor', 'come', 'platform', 'energi', 'blockchain', 'like', 'know', 'also', 'back', 'yeast', 'tell']"
2832,"['right', 'ask', 'wrong', 'question', 'first', 'know', 'first', 'question', 'interoper', 'good', 'busi', 'decis', 'platform']"
2833,"['gonna', 'make', 'case', 'right', 'technolog']"
2834,"['answer', 'blockchain', 'question']"
2835,"['kinda', 'three', 'question', 'remov']"
2836,"['actual', 'want']"
2837,"['alreadi', 'made', 'assumpt', 'valid']"
2838,"['someth', 'convers', 'investor', 'know', 'talk', 'back', 'cliff', 'understand', 'exactli', 'go']"
2839,"['point', 'think', 'peopl', 'kind', 'bring', 'term', 'idea', 'meta', 'quot', 'unquot', 'three', 'blockchain', 'togeth', 'togeth', 'tie', 'togeth', 'come', 'togeth', 'matter']"
2840,"['necessarili', 'case']"
2841,['exactli']
2842,"['know', 'think', 'anoth', 'piec', 'love', 'said', 'around', 'term', 'wanna', 'build', 'someth', 'blockchain', 'wanna', 'creat', 'sort', 'inter', 'interrupt', 'experi', 'ultim', 'especi', 'interact', 'experi', 'game']"
2843,"['need', 'fine']"
2844,"['need', 'engag']"
2845,"['need', 'reason', 'peopl', 'come', 'back', 'quot', 'unquot', 'money', 'even', 'though', 'money', 'import']"
2846,"['think', 'definit', 'gonna', 'case', 'money', 'gonna', 'case', 'engag', 'gonna', 'peopl', 'care', 'money']"
2847,"['gonna', 'peopl', 'care']"
2848,"['think', 'total', 'okay']"
2849,"['long', 'realli', 'understand', 'build', 'build', 'would', 'peopl', 'care']"
2850,"['thing', 'think', 'also', 'profound', 'super', 'social', 'time', 'sure']"
2851,"['entiti', 'crypto', 'blockchain', 'provid', 'enorm', 'opportun', 'especi', 'think', 'user', 'player', 'own', 'economi', 'thing', 'ask', 'go', 'build', 'take', 'advantag', 'uniqu', 'blockchain', 'provid']"
2852,"['question', 'think', 'enough', 'peopl', 'ask']"
2853,"['expect', 'becom', 'import', 'question', 'technic', 'environ', 'possibl', 'matur', 'ultim', 'first', 'wave', 'applic', 'come', 'life', 'think', 'go']"
2854,"['go', 'kind', 'realiz', 'critic', 'question', 'need', 'ask', 'go', 'experi', 'peopl', 'find', 'meaning', 'peopl', 'find', 'uniqu', 'import', 'live']"
2855,"['take', 'advantag', 'uniqu', 'capabl', 'blockchain', 'provid']"
2856,"['point', 'cannot', 'deter', 'blockchain', 'thing']"
2857,"['mean', 'everyth', 'need', 'becom', 'blockchain']"
2858,"['think', 'definit', 'right', 'path', 'journey', 'mani', 'year', 'journey', 'opinion', 'go', 'slowli', 'slowli', 'discov', 'realli', 'type', 'applic', 'valu', 'proposit', 'deliv', 'valu', 'peopl', 'live', 'also', 'take', 'uniqu', 'advantag', 'infrastructur']"
2859,"['total', 'agre']"
2860,"['know', 'start', 'wind', 'episod', 'know', 'wanna', 'wanna', 'turn', 'look', 'back', 'look', 'ahead']"
2861,"['look', 'ahead', 'twenti', 'twenti', 'clear', 'hype', 'cycl', 'boil', 'right', 'clear', 'everyon', 'mother', 'tri', 'compani']"
2862,"['heck', 'even', 'meta', 'platform', 'know', 'china']"
2863,"['search', 'platform', 'china', 'autonom', 'vehicl']"
2864,"['meta', 'platform']"
2865,"['know', 'look', 'ahead', 'know', 'predict', 'meta', 'twenti', 'twenti', 'coupl', 'predict', 'outstand']"
2866,"['well', 'know', 'think', 'gotta', 'care', 'predict']"
2867,"['like', 'make', 'kind', 'decad', 'long', 'predict']"
2869,"['push', 'wall', 'wanna', 'wanna', 'talk', 'twenti', 'twenti', 'think', 'biggest', 'predict', 'amount', 'capit', 'invest', 'relat', 'compani', 'ventur', 'think', 'go', 'least', 'today']"
2870,"['surpris', 'talk', 'multi', 'billion', 'dollar', 'invest', 'startup', 'privat', 'compani']"
2871,"['also', 'believ', 'mayb', 'kind', 'predict', 'number', 'meta', 'go', 'someth', 'almost', 'almost', 'everi', 'fortun', 'five', 'hundr', 'compani', 'especi', 'consum', 'landscap', 'also', 'enterpris', 'softwar', 'potenti', 'industri', 'everi', 'almost', 'everi', 'fortun', 'five', 'hundr', 'go', 'talk', 'convers', 'convers', 'strategi', 'meta', 'mean', 'think', 'look', 'hundr', 'nineteen', 'refer', 'public', 'compani', 'ceo', 'earn', 'call', 'outlin']"
2872,['think']
2873,"['probabl', 'gonna', 'grow', 'anywher', 'twenti', 'next', 'year']"
2874,"['coupl', 'thing', 'believ', 'gonna', 'happen']"
2875,['absolut']
2877,"['know', 'point', 'facebook', 'alon', 'gonna', 'spend', 'billion', 'dollar', 'know', 'broadli', 'horizon', 'associ', 'technolog', 'know', 'gonna', 'directli', 'know', 'lot', 'money', 'pour']"
2878,"['heard', 'microsoft', 'outlin', 'plan']"
2879,"['kinda', 'tie', 'predict']"
2880,"['know', 'compani', 'heard']"
2881,"['around', 'meta', 'plan']"
2882,"['think', 'stand', 'appl', 'googl']"
2883,"['think', 'twenti', 'twenti', 'gonna', 'concret', 'plan', 'appl', 'googl', 'around', 'meta', 'strategi']"
2884,"['know', 'think', 'appl', 'gone', 'lot', 'differ', 'avenu', 'busi', 'especi', 'store', 'distribut', 'know', 'talk', 'length', 'anoth', 'podcast', 'podcast', 'everywher', 'know', 'recent', 'podcast', 'game', 'maker', 'check']"
2885,"['fantast', 'convers', 'talk', 'store', 'distribut', 'thing', 'like', 'know', 'look', 'back', 'kinda', 'togeth', 'head', 'know', 'epic', 'game', 'fight', 'appl', 'distribut', 'meta', 'come', 'wanna', 'control', 'distribut', 'ahead', 'meta']"
2886,['increas']
2887,"['import', 'appl', 'appl', 'remain', 'relev', 'meta', 'distribut', 'platform', 'strategi', 'around', 'goggl']"
2888,"['know', 'rumor', 'devic', 'come', 'applic', 'take', 'advantag']"
2889,"['clear', 'gonna', 'sort', 'meta', 'play', 'around']"
2890,"['think', 'appl', 'go', 'know', 'foundat', 'appl', 'meta', 'strategi', 'think', 'quit', 'interest']"
2891,"['also', 'think', 'googl', 'know', 'report', 'recent', 'restructur', 'thing', 'intern', 'kind', 'asset', 'togeth', 'kind', 'meta', 'team']"
2892,"['basic', 'happen', 'facebook', 'start', 'talk', 'rebrand', 'compani']"
2893,"['think', 'someth', 'similar', 'gonna', 'happen', 'gonna', 'know', 'streamlin', 'coher', 'strategi', 'like', 'heard', 'facebook', 'meta']"
2894,"['like', 'heard', 'microsoft']"
2895,"['public', 'compani', 'angl']"
2896,"['someth', 'watch']"
2897,"['thing', 'watch', 'know', 'mention', 'number', 'mention', 'meta', 'irrevers', 'surg', 'extrem', 'amount']"
2898,"['think', 'point', 'start', 'trough', 'call', 'come', 'play']"
2899,"['mention', 'hype', 'cycl', 'blow']"
2900,"['everyon', 'get', 'pool']"
2901,"['know', 'everi', 'everyon', 'rush', 'claim', 'ride', 'wave', 'right', 'place']"
2902,"['everyon', 'talk', 'meta', 'facebook']"
2903,"['think', 'year', 'peopl', 'gonna', 'look', 'back', 'like', 'much', 'chang']"
2904,"['much', 'hype', 'gonna', 'back', 'kind', 'develop', 'focu', 'underli', 'technolog', 'develop', 'know', 'craig', 'told', 'right', 'first', 'inning']"
2905,"['anywher', 'close', 'done', 'build', 'stuff']"
2906,"['know', 'think', 'import', 'thing', 'peopl', 'need', 'understand', 'hype', 'cycl', 'inevit']"
2907,"['interest', 'thing', 'go']"
2908,"['still', 'long', 'realiz', 'true', 'vision', 'meta', 'go']"
2909,"['look', 'trough', 'whether']"
2910,"['think', 'sometim', 'next', 'year', 'mayb', 'twenti', 'twenti', 'three', 'lockdown', 'down', 'peopl', 'back', 'use', 'servic', 'even']"
2911,"['know', 'whatev', 'definit', 'phase', 'start', 'kinda', 'question', 'give']"
2912,"['think', 'time', 'know', 'investor', 'wherea', 'peopl', 'interest']"
2913,"['look', 'start', 'compani', 'space']"
2914,"['get', 'interest']"
2915,"['everyon', 'pull', 'everyon', 'take', 'start']"
2916,"['gonna', 'next', 'thing', 'get', 'interest', 'realli', 'start', 'groundwork', 'real', 'success', 'road']"
2917,"['absolut', 'agre']"
2918,"['excit', 'point', 'time', 'next', 'year', 'predict', 'correct', 'think', 'high', 'probabl']"
2919,"['excit', 'point', 'time', 'hype', 'slower', 'hype', 'smaller', 'real', 'builder', 'remain', 'excit', 'possibl', 'meta', 'go']"
2920,"['think', 'natur']"
2921,"['think', 'natur']"
2922,"['seen', 'everi', 'time']"
2923,"['seen', 'internet']"
2924,"['seen', 'commerc']"
2925,"['seen', 'social', 'media']"
2926,"['know', 'rememb', 'social', 'local', 'mobil']"
2927,"['right', 'mean', 'right', 'social', 'media', 'mobil', 'occasion', 'hype']"
2928,"['think', 'live', 'world', 'point', 'time', 'amount', 'hype', 'word', 'terminolog', 'never', 'greater']"
2929,"['think', 'year', 'word', 'could', 'meta', 'crypto', 'defi']"
2930,"['mean', 'realli', 'anyth', 'goe', 'moment']"
2931,"['think', 'import', 'ultim', 'back', 'focu', 'fundament', 'incred', 'excit', 'back', 'focu', 'build', 'applic', 'servic', 'experi', 'real', 'peopl', 'reson', 'love']"
2932,"['ultim', 'build', 'thing', 'also', 'becom', 'great', 'valu', 'human', 'great', 'financi', 'valu', 'builder', 'commun']"
2933,"['definit', 'financi', 'central', 'internet', 'excit', 'provid', 'opportun']"
2934,"['know', 'introduc', 'opportun', 'immers', 'ourself', 'virtual', 'world', 'avatar', 'realli', 'inspir']"
2935,"['earli', 'day', 'evolut', 'next', 'iter', 'internet']"
2936,"['realli', 'realli', 'excit']"
2937,"['excit', 'time']"
2938,"['know', 'wrap', 'twenti', 'twenti', 'twenti', 'twenti', 'even', 'deeper', 'meta']"
2939,"['welcom', 'metavers']"
2940,"['meta', 'emerg', 'next', 'technolog', 'platform', 'attract', 'onlin', 'game', 'maker', 'social', 'network', 'plenti', 'invest']"
2941,"['share', 'lot', 'hype', 'surround', 'meta', 'also', 'lot', 'substanc', 'develop', 'excit', 'trend']"
2942,"['podcast', 'seri', 'meta', 'brought', 'bloomberg', 'intellig']"
2943,"['break', 'biggest', 'develop', 'bring', 'interest', 'mind', 'build', 'invest', 'experienc']"
2944,['everyon']
2945,"['founder', 'super', 'social', 'whitney', 'matthew', 'host', 'amaz', 'podcast']"
2946,"['kick', 'twenti', 'twenti']"
2947,"['kickoff', 'year', 'mani', 'thing', 'interest', 'thing', 'share']"
2948,"['first', 'like', 'start', 'twenti', 'twenti', 'defin', 'year', 'cover', 'last', 'episod', 'twenti', 'twenti']"
2949,"['talk', 'defin', 'moment', 'twenti', 'twenti']"
2950,"['first', 'roblox', 'becom', 'publicli', 'trade', 'compani', 'second', 'facebook', 'chang', 'corpor', 'brand', 'name', 'meta']"
2951,"['listen', 'wanna', 'circl', 'back', 'import', 'question']"
2952,"['make', 'sure', 'start', 'place', 'twenti', 'twenti']"
2953,"['cover', 'twenti', 'twenti', 'forecast', 'meta', 'devic']"
2954,"['probabl', 'heard', 'matthew', 'talk']"
2955,"['probabl', 'seen', 'tweet']"
2956,"['meta', 'devic']"
2957,"['someth', 'go', 'access', 'mobil', 'phone']"
2958,"['someth', 'go', 'access', 'glass', 'autonom', 'vehicl', 'tesla', 'someon', 'els']"
2959,"['next', 'iter', 'internet', 'inspir', 'thought', 'leader', 'like', 'team', 'sweeney', 'dave', 'suzuki', 'matthew', 'ball', 'talk', 'past', 'year']"
2960,"['final', 'rest', 'world', 'pick', 'join', 'evolut', 'internet']"
2961,"['believ', 'meta', 'realli', 'go', 'real', 'time', 'three', 'persist', 'larg', 'scale', 'virtual', 'world', 'environ', 'peopl', 'go', 'spend', 'enorm', 'amount', 'time', 'mani', 'thing', 'like', 'play', 'work', 'learn', 'entertain', 'thing', 'alway', 'thought', 'real', 'life']"
2962,"['excit', 'evolut', 'especi', 'world', 'remot', 'distribut', 'work', 'distribut', 'life']"
2963,"['feel', 'decad', 'go', 'phenomen', 'term', 'built', 'go', 'manifest', 'live', 'ident', 'littl', 'avatar', 'roam', 'sort', 'virtual', 'world']"
2964,"['central', 'decentr', 'gonna', 'talk', 'well', 'twenti', 'twenti']"
2965,['matthew']
2966,"['great', 'start', 'year', 'excit', 'kick', 'amaz', 'year', 'podcast']"
2967,['absolut']
2968,"['quit', 'excit', 'twenti', 'twenti', 'think', 'excit', 'thing', 'twenti', 'twenti']"
2969,"['also', 'thing']"
2970,"['actual', 'cautiou', 'twenti', 'twenti', 'term', 'everi', 'technolog', 'platform', 'develop', 'goe', 'quot', 'unquot', 'twenti', 'hype', 'cycl', 'famou', 'lay']"
2971,"['wave', 'excit', 'usual', 'earli']"
2972,"['everyon', 'come', 'rush', 'gate', 'realiz', 'long', 'call', 'trough']"
2973,"['trough', 'kind', 'reset', 'expect', 'realli', 'start', 'build', 'futur']"
2974,"['mean', 'think']"
2975,"['smartphon', 'abl', 'comput', 'pocket']"
2976,"['know', 'pictur', 'rumor', 'decad', 'becam', 'realiti']"
2977,"['excit', 'interest', 'believ', 'next', 'platform']"
2978,"['next', 'platform', 'tomorrow']"
2979,"['next', 'platform', 'decad', 'realli', 'import', 'stay', 'ground']"
2980,"['want', 'kind', 'know', 'much', 'excit', 'also', 'tri', 'temper', 'expect', 'great', 'thing', 'happen', 'twenti', 'twenti', 'shift', 'expect', 'excit', 'feel', 'like', 'talk', 'echo', 'chamber', 'tri', 'peopl', 'listen', 'meta', 'import']"
2981,"['tri', 'walk', 'peopl', 'back', 'level', 'expect']"
2982,"['quit', 'differ', 'tone']"
2983,['think']
2984,['also']
2985,"['look', 'long', 'view', 'play', 'long', 'game', 'think', 'peopl', 'need', 'shift', 'focu', 'stay', 'align', 'go']"
2986,['love']
2987,"['agre', 'think', 'almost', 'like', 'twenti', 'twenti', 'year', 'meta', 'arriv', 'concept', 'someth', 'everyon', 'recogn', 'recogn', 'go', 'import', 'part', 'futur']"
2988,"['twenti', 'twenti', 'beyond', 'go', 'journey', 'realli', 'realiz', 'manifest', 'desir', 'meta', 'could', 'go', 'journey']"
2989,"['think', 'audienc', 'listen', 'care', 'matthew', 'said', 'go', 'sprint']"
2990,"['go', 'long', 'marathon', 'definit', 'wanna', 'mani', 'mani', 'sprint', 'marathon', 'go', 'quit', 'natur', 'assum', 'go', 'down', 'term', 'meta', 'see', 'evolv']"
2991,"['gonna', 'great', 'innov']"
2992,"['gonna', 'bunch', 'disappoint']"
2993,"['ultim', 'matthew', 'point', 'agre']"
2994,"['journey', 'kind', 'buckl', 'go']"
2995,['absolut']
2996,"['came', 'know', 'right', 'heart', 'consum', 'electron', 'show']"
2997,['year']
2998,"['year', 'sinc', 'gone', 'person']"
2999,"['last', 'trip', 'ever', 'took', 'pandem', 'twenti', 'twenti']"
3000,"['usual', 'quit', 'event', 'nvidia', 'alway', 'announc', 'great', 'thing', 'talk', 'nvidia', 'podcast', 'meta', 'leader', 'omni', 'strategi']"
3001,"['make', 'interest', 'announc', 'omni', 'platform']"
3002,"['think', 'import', 'thing', 'came', 'realli', 'posit', 'player', 'underli', 'softwar', 'stack', 'meta', 'open', 'omni', 'versu', 'free', 'softwar', 'suit', 'creator', 'three', 'develop', 'three', 'design', 'think', 'realli', 'gonna', 'help', 'take', 'next', 'step', 'realli', 'alongsid', 'epic', 'game', 'unreal', 'engin', 'uniti', 'roblox', 'altern', 'know', 'especi', 'think', 'ingrain', 'gamer', 'game', 'develop', 'also', 'green', 'streamer', 'creator', 'know', 'peopl', 'go', 'creator', 'economi']"
3003,"['realli', 'think', 'gonna', 'realli', 'strong', 'posit', 'softwar', 'stack', 'player', 'go', 'forward']"
3004,"['alway', 'open', 'softwar', 'open', 'platform', 'let', 'creativ', 'peopl', 'think', 'perfectli', 'right', 'right']"
3006,"['know', 'think', 'touch', 'realli', 'great', 'point', 'term', 'open', 'platform', 'think', 'know', 'team', 'sweeney', 'obvious', 'vocal', 'fact', 'univers', 'realli', 'emerg', 'realiz', 'cannot', 'similar', 'evolut', 'like', 'happen', 'know', 'social', 'media', 'social', 'platform', 'past', 'decad', 'everi', 'platform', 'ecosystem', 'close', 'chamber', 'connect', 'anoth']"
3007,"['think', 'everyon', 'vision', 'think', 'align', 'team', 'sweeney', 'propos', 'connect', 'interoper', 'across', 'platform']"
3008,"['think', 'take', 'realli', 'interest', 'point', 'view', 'meta', 'realli', 'becom', 'realiz', 'potenti', 'total', 'address', 'market', 'trillion', 'realli', 'gonna', 'platform', 'differ', 'environ', 'facebook', 'meta', 'roblox', 'epic', 'uniti', 'happen', 'blockchain', 'thing', 'connect', 'togeth']"
3009,"['know', 'think', 'matthew', 'share', 'vision', 'world']"
3011,"['journey', 'actual', 'happen', 'platform', 'build', 'echo', 'chamber', 'comfort']"
3012,['well']
3013,"['mean', 'look', 'roblox', 'extrem', 'well']"
3014,"['tell', 'also', 'develop', 'experi', 'much', 'excit', 'bullish', 'world', 'much', 'collabor', 'open']"
3015,"['togeth', 'know', 'say']"
3016,"['wanna', 'fast', 'alon']"
3017,"['want', 'togeth']"
3018,"['think', 'togeth', 'meta', 'much', 'greater', 'potenti', 'human', 'elev', 'platform', 'provid']"
3019,"['total', 'agre', 'think', 'also', 'realli', 'import', 'time', 'make', 'claim', 'make']"
3021,"['time', 'clearli', 'compani', 'exist', 'social', 'platform', 'like', 'facebook', 'meta', 'platform', 'tri', 'know', 'push', 'vision', 'meta', 'close', 'system', 'retain', 'wall', 'garden', 'content', 'fortress', 'keep', 'peopl', 'within', 'ecosystem']"
3022,"['think', 'realli', 'import', 'consum', 'develop', 'investor', 'think', 'come', 'wall', 'garden', 'done', 'internet', 'economi', 'second', 'iter', 'iter', 'three', 'realli', 'want', 'want', 'vision', 'wall', 'garden']"
3023,"['mean', 'insan', 'profit', 'becom', 'wall', 'garden', 'realli', 'want', 'know', 'internet', 'look', 'like', 'want']"
3024,"['know', 'propon', 'well', 'open', 'connect', 'internet', 'realli', 'know', 'enabl', 'creator', 'realli', 'think', 'know']"
3025,"['goe', 'back', 'talk', 'yeast', 'episod', 'episod', 'sever', 'episod', 'consum', 'vote', 'feet']"
3026,"['think', 'consum', 'get', 'wall', 'garden', 'get', 'know', 'network', 'forc', 'content']"
3027,"['think', 'meta', 'user', 'gener', 'content', 'technolog', 'realli', 'come', 'togeth', 'give', 'express', 'find', 'content', 'creat', 'engag', 'thing', 'want']"
3028,"['think', 'gonna', 'natur', 'forc', 'kinda', 'activ', 'help', 'break', 'wall', 'garden']"
3029,"['least', 'hope', 'know', 'think', 'need', 'next', 'iter', 'internet', 'make', 'know', 'better', 'place']"
3030,"['think', 'ultim', 'evolut', 'internet', 'talk']"
3031,"['also', 'human', 'express']"
3032,"['human', 'connect']"
3033,"['right', 'think', 'meta', 'talk', 'three', 'real', 'time', 'massiv', 'larg', 'scale', 'environ', 'talk', 'manifest', 'person', 'aspir', 'length', 'avatar']"
3035,"['talk', 'last', 'year', 'matthew', 'peopl', 'real', 'life', 'multipl', 'ident', 'avatar']"
3036,"['think', 'put', 'avatar', 'place', 'repres', 'aspir', 'creativ', 'play', 'game', 'watch', 'concert', 'go', 'movi', 'date', 'night', 'collabor', 'piec', 'work']"
3037,"['thing', 'go', 'power', 'platform', 'connect', 'anoth']"
3038,"['know', 'happi', 'continu', 'propon', 'open', 'meta', 'much', 'line']"
3039,"['realli', 'amaz', 'peopl', 'entrepreneur', 'builder', 'envis', 'well']"
